year,postal_code,price,property_size_description,formatted_address,latitude,longitude,geo_county
2014,,194506,less than 38 sq metres,"Swords Rd, Malahide, Co. Dublin, Ireland",53.4465242,-6.174643,Fingal
2014,Dublin 11,191057,greater than or equal to 38 sq metres and less than 125 sq metres,"162 Hampton Wood Rd, Hampton Wood, Dublin 11, D11 H2R8, Ireland",53.4047768,-6.2850888,Dublin City
2014,,250000,greater than or equal to 38 sq metres and less than 125 sq metres,"Crosbie's Yard, 64 Ossory Rd, East Wall, Dublin, Ireland",53.3554387,-6.2411408,Dublin City
2014,,309400,greater than or equal to 38 sq metres and less than 125 sq metres,"16 The Grange, Grange, Co. Dublin, Ireland",53.5178863,-6.2762348,Fingal
2014,,183259.91,greater than or equal to 38 sq metres and less than 125 sq metres,"Apartment 8, Adelphi House, George's Street Upper, Dún Laoghaire, Dublin, Ireland",53.2903326,-6.1322987,Dn Laoghaire-Rathdown
2014,Dublin 15,280000,greater than or equal to 38 sq metres and less than 125 sq metres,"Snugborough Rd, Blanchardstown, Dublin, Ireland",53.3889178,-6.3882887,Fingal
2014,,173568.28,greater than or equal to 38 sq metres and less than 125 sq metres,"17 Castleland Park View, Kilsough North, Balbriggan, Co. Dublin, K32 VH67, Ireland",53.5993025,-6.1751307,Fingal
2014,,638767,greater than or equal to 38 sq metres and less than 125 sq metres,"Kinsealy Ln, Malahide, Co. Dublin, Ireland",53.4334927,-6.1673487,Fingal
2014,,246691.62,greater than or equal to 38 sq metres and less than 125 sq metres,"Apartment 27, Kingsford Cross, Strand Rd, Burrow, Portmarnock, Co. Dublin, Ireland",53.4226502,-6.1351852,Fingal
2014,,180616.74,greater than or equal to 38 sq metres and less than 125 sq metres,"17 Forge View, Racecourse Common, Lusk, Co. Dublin, Ireland",53.5204274,-6.1635791,Fingal
2014,,422907.48,greater than or equal to 38 sq metres and less than 125 sq metres,"17 Glencairn Dr, The Gallops, Dublin 18, D18 H9R3, Ireland",53.2620082,-6.1991489,Dn Laoghaire-Rathdown
2014,Dublin 9,410875,greater than or equal to 38 sq metres and less than 125 sq metres,"Grace Park Rd, Dublin, Ireland",53.3735078,-6.2433724,Dublin City
2014,,135683,greater than 125 sq metres,"17 Hampton Wood Way, Hampton Wood, Dublin 11, D11 X5Y0, Ireland",53.4040649,-6.2863235,Dublin City
2014,Dublin 13,237885.46,greater than 125 sq metres,"17 Park Ave, Grange, Dublin, Ireland",53.4042948,-6.1581104,Dublin City
2014,,132057,greater than or equal to 38 sq metres and less than 125 sq metres,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2014,,440484,greater than or equal to 38 sq metres and less than 125 sq metres,"Stocking Well Row, Rathfarnham, Dublin 16, Ireland",53.2727917,-6.3193542,South Dublin
2014,,396261,greater than or equal to 38 sq metres and less than 125 sq metres,"17 Stocking Wood Dr, Rathfarnham, Dublin 16, D16 YY62, Ireland",53.2717021,-6.3172619,South Dublin
2014,,245815,greater than or equal to 38 sq metres and less than 125 sq metres,"Swords, Co. Dublin, Ireland",53.4557467,-6.2197406,Fingal
2014,,370044,greater than or equal to 38 sq metres and less than 125 sq metres,"Traverslea Woods, Glenageary Rd Lower, Glenageary, Dublin, Ireland",53.2844835,-6.1305442,Dn Laoghaire-Rathdown
2014,,427312.57,greater than or equal to 38 sq metres and less than 125 sq metres,"George's Pl, Dún Laoghaire, Dublin, Ireland",53.294986,-6.1399599,Dn Laoghaire-Rathdown
2014,Dublin 13,283608,greater than or equal to 38 sq metres and less than 125 sq metres,"Clongriffin, Dublin, Ireland",53.4013014,-6.1534481,Dublin City
2014,,2.00E+05,greater than or equal to 38 sq metres and less than 125 sq metres,"Newcastle Rd, Lucan, Co. Dublin, Ireland",53.3449908,-6.4516701,South Dublin
2014,,193832,greater than or equal to 38 sq metres and less than 125 sq metres,"17 Swords Rd, Lissadel Wood, Yellow Walls, Malahide, Co. Dublin, K36 XW74, Ireland",53.4519871,-6.1886978,Fingal
2014,,425000,greater than or equal to 38 sq metres and less than 125 sq metres,"17 Corke Abbey, Cork Great, Bray, Co. Dublin, Ireland",53.2102859,-6.1148953,Dn Laoghaire-Rathdown
2014,,58333,greater than or equal to 38 sq metres and less than 125 sq metres,"17 Newcastle Blvd, Ballynakelly, Co. Dublin, Ireland",53.2952218,-6.4938494,South Dublin
2014,Dublin 11,157430,less than 38 sq metres,"178 St Margaret's Rd, Hampton Wood, Dublin 11, D11 E7Y8, Ireland",53.4060006,-6.2849584,Dublin City
2014,,295000,greater than 125 sq metres,"18 Coldwater Lakes, Boherboy, Saggart, Co. Dublin, D24 YF78, Ireland",53.2766276,-6.4386533,South Dublin
2014,,350660.79,greater than or equal to 38 sq metres and less than 125 sq metres,"Belmont Dr, Sandyford, Dublin, Ireland",53.2643742,-6.2231966,Dn Laoghaire-Rathdown
2014,Dublin 15,246696,greater than or equal to 38 sq metres and less than 125 sq metres,"Brandon Square, Waterville, Blanchardstown, Co. Dublin, Ireland",53.3927045,-6.3660461,Fingal
2014,,167400,greater than or equal to 38 sq metres and less than 125 sq metres,"18 Castleland Park View, Kilsough North, Balbriggan, Co. Dublin, K32 DD88, Ireland",53.59933,-6.1752216,Fingal
2014,,198238,greater than 125 sq metres,"N Wall Quay, North Dock, Dublin, Ireland",53.3473601,-6.2368936,Dublin City
2014,,215858,greater than or equal to 38 sq metres and less than 125 sq metres,"Lusk, Co. Dublin, Ireland",53.5263264,-6.1658841,Fingal
2014,,184750,less than 38 sq metres,"Lusk, Co. Dublin, Ireland",53.5263264,-6.1658841,Fingal
2014,Dublin 18,422907,greater than or equal to 38 sq metres and less than 125 sq metres,"18 Glencairn Dr, The Gallops, Dublin 18, D18 YT59, Ireland",53.2638915,-6.206181,Dn Laoghaire-Rathdown
2014,,422907,greater than or equal to 38 sq metres and less than 125 sq metres,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2014,,88004,greater than or equal to 38 sq metres and less than 125 sq metres,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2014,,1145374.45,greater than or equal to 38 sq metres and less than 125 sq metres,"18 Southwood Park, Merrion, Blackrock, Co. Dublin, A94 T1W8, Ireland",53.2996561,-6.1946788,Dn Laoghaire-Rathdown
2014,,132114,greater than or equal to 38 sq metres and less than 125 sq metres,"18 Slade Castle Wood, Moneyatta Commons, Saggart, Co. Dublin, D24 DD35, Ireland",53.2785816,-6.4471148,South Dublin
2014,,123303.96,greater than or equal to 38 sq metres and less than 125 sq metres,"18 Slade Castle Wood, Moneyatta Commons, Saggart, Co. Dublin, D24 DD35, Ireland",53.2785816,-6.4471148,South Dublin
2014,,193789,greater than or equal to 38 sq metres and less than 125 sq metres,"18 Hansted Rd, Adamstown, Lucan, Co. Dublin, K78 D768, Ireland",53.3365013,-6.453021,South Dublin
2014,,652593.75,greater than or equal to 38 sq metres and less than 125 sq metres,"Kinsealy Ln, Malahide, Co. Dublin, Ireland",53.4334927,-6.1673487,Fingal
2014,,245814,greater than or equal to 38 sq metres and less than 125 sq metres,"18 The Elms, Rathingle, Co. Dublin, Ireland",53.4478504,-6.252308,Fingal
2014,Dublin 11,162115,greater than or equal to 38 sq metres and less than 125 sq metres,"182 St Margaret's Rd, Hampton Wood, Dublin 11, D11 H0C1, Ireland",53.4059592,-6.2846413,Dublin City
2014,Dublin 11,118942,greater than or equal to 38 sq metres and less than 125 sq metres,"11 Hampton Wood Rd, Hampton Wood, Dublin 11, Ireland",53.4051245,-6.2907777,Dublin City
2014,Dublin 11,118942,greater than or equal to 38 sq metres and less than 125 sq metres,"184 Hampton Wood Rd, Hampton Wood, Dublin 11, D11 RR68, Ireland",53.404433,-6.2841734,Dublin City
2014,Dublin 11,118942,greater than or equal to 38 sq metres and less than 125 sq metres,"Hampton Wood Rd, Hampton Wood, Dublin 11, Ireland",53.4048535,-6.2881422,Dublin City
2014,Dublin 11,118942,greater than or equal to 38 sq metres and less than 125 sq metres,"Hampton Wood Rd, Hampton Wood, Dublin 11, Ireland",53.4048535,-6.2881422,Dublin City
2014,Dublin 11,118942,greater than or equal to 38 sq metres and less than 125 sq metres,"Hampton Wood Rd, Hampton Wood, Dublin 11, Ireland",53.4048535,-6.2881422,Dublin City
2014,Dublin 11,118942,greater than or equal to 38 sq metres and less than 125 sq metres,"Hampton Wood Rd, Hampton Wood, Dublin 11, Ireland",53.4048535,-6.2881422,Dublin City
2014,,268367,greater than or equal to 38 sq metres and less than 125 sq metres,"18 Beverton Meadows, Beaverstown, Donabate, Co. Dublin, K36 NY36, Ireland",53.4905465,-6.1604782,Fingal
2014,,205000,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Hansted Dr, Adamstown, Lucan, Co. Dublin, K78 VE24, Ireland",53.3361647,-6.4511041,South Dublin
2014,,242290.74,greater than 125 sq metres,"19 Beverton Dr, Ballisk Common, Donabate, Co. Dublin, K36 HE39, Ireland",53.4902132,-6.1572713,Fingal
2014,Dublin 15,246696.04,greater than or equal to 38 sq metres and less than 125 sq metres,"Brandon Square, Waterville, Blanchardstown, Co. Dublin, Ireland",53.3927045,-6.3660461,Fingal
2014,,550661,greater than 125 sq metres,"Brickfield Dr, Honeypark, Dublin, Ireland",53.279871,-6.1462474,Dn Laoghaire-Rathdown
2014,,651982,greater than or equal to 38 sq metres and less than 125 sq metres,"Kinsealy Ln, Malahide, Co. Dublin, Ireland",53.4334927,-6.1673487,Fingal
2014,,167400,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Castleland Park View, Kilsough North, Balbriggan, Co. Dublin, K32 RW01, Ireland",53.5993773,-6.1752696,Fingal
2014,,242290,less than 38 sq metres,"19 Castlelyon Ave, Cornerpark, Newcastle, Co. Dublin, D22 ET78, Ireland",53.3001098,-6.4953969,South Dublin
2014,,210000,less than 38 sq metres,"19 Dermot St, Clongriffin, Dublin, Ireland",53.4039304,-6.1567138,Dublin City
2014,Dublin 9,433333,greater than or equal to 38 sq metres and less than 125 sq metres,"Grace Park Rd, Dublin, Ireland",53.3735078,-6.2433724,Dublin City
2014,Dublin 18,331476.8,greater than or equal to 38 sq metres and less than 125 sq metres,"Knockree, Glenamuck Rd, Dublin 18, Ireland",53.2506438,-6.1774173,Dn Laoghaire-Rathdown
2014,,243285,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Park Ave, Grange, Dublin, Co. Dublin, Ireland",53.4042966,-6.1579054,Dublin City
2014,,269006,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Peyton Ct, Rathcoole, Co. Dublin, D24 KN24, Ireland",53.2780704,-6.4703446,South Dublin
2014,,132057,greater than or equal to 38 sq metres and less than 125 sq metres,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2014,Dublin 14,277533,greater than or equal to 38 sq metres and less than 125 sq metres,"Roebuck Hill, Roebuck Rd, Mount Merrion, Dublin 14, Ireland",53.2988093,-6.2201034,Dn Laoghaire-Rathdown
2014,Dublin 16,440484.58,greater than 125 sq metres,"Stocking Well Row, Rathfarnham, Dublin 16, Ireland",53.2727917,-6.3193542,South Dublin
2014,,356828.19,greater than 125 sq metres,"19 Stocking Wood Dr, Rathfarnham, Dublin 16, D16 YD43, Ireland",53.2716646,-6.31721,South Dublin
2014,,294000,greater than or equal to 38 sq metres and less than 125 sq metres,"19 The Elms, Rathingle, Co. Dublin, Ireland",53.4478504,-6.252308,Fingal
2014,,207048.46,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Swords Rd, Lissadel Wood, Yellow Walls, Malahide, Co. Dublin, K36 VK71, Ireland",53.4519734,-6.1885625,Fingal
2014,,58333,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Newcastle Blvd, Ballynakelly, Newcastle, Co. Dublin, D22 N8P2, Ireland",53.2950405,-6.4925281,South Dublin
2014,Dublin 11,140969,greater than or equal to 38 sq metres and less than 125 sq metres,"Hampton Wood Rd, Hampton Wood, Dublin 11, Ireland",53.4048535,-6.2881422,Dublin City
2014,Dublin 11,118942,greater than or equal to 38 sq metres and less than 125 sq metres,"Hampton Wood Rd, Hampton Wood, Dublin 11, Ireland",53.4048535,-6.2881422,Dublin City
2014,,1150000,greater than 125 sq metres,"1 Alma Rd, Seapoint, Monkstown, Co. Dublin, A94 E7Y7, Ireland",53.2982819,-6.1661381,Dn Laoghaire-Rathdown
2014,,420000,greater than 125 sq metres,"Ashgrove, Kill Ave, Dún Laoghaire, Dublin, Ireland",53.2832959,-6.151914,Dn Laoghaire-Rathdown
2014,Dublin 10,1.00E+05,greater than or equal to 38 sq metres and less than 125 sq metres,"1 Spiddal Park, Cherry Orchard, Dublin 10, D10 YE62, Ireland",53.3397008,-6.3659729,Dublin City
2014,Dublin 16,334801.76,greater than 125 sq metres,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2014,Dublin 5,175000,greater than or equal to 38 sq metres and less than 125 sq metres,"1A Edenmore Gardens, Edenmore, Dublin 5, Ireland",53.3850404,-6.1832351,Dublin City
2014,,242290.74,greater than or equal to 38 sq metres and less than 125 sq metres,"2, Rosepark, Balrothery, Co. Dublin, K32 KX81, Ireland",53.5858115,-6.1905747,Fingal
2014,,207048,greater than or equal to 38 sq metres and less than 125 sq metres,"2 The Elms, Rathingle, Co. Dublin, Ireland",53.4478504,-6.252308,Fingal
2014,Dublin 18,378855,greater than 125 sq metres,"Stepaside, Co. Dublin, Ireland",53.2530164,-6.2143331,Dn Laoghaire-Rathdown
2014,,306607.92,greater than or equal to 38 sq metres and less than 125 sq metres,"Stepaside, Co. Dublin, Ireland",53.2530164,-6.2143331,Dn Laoghaire-Rathdown
2014,Dublin 15,143454,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Alderwood, Co. Dublin, Ireland",53.4340605,-6.3767859,Fingal
2014,,563876.64,greater than 125 sq metres,"Brickfield Way, Dublin, Ireland",53.2778865,-6.1482881,Dn Laoghaire-Rathdown
2014,,306607.93,greater than 125 sq metres,"Blackglen Heath, Sandyford, Dublin, Ireland",53.2650159,-6.2239914,Dn Laoghaire-Rathdown
2014,,910000,greater than 125 sq metres,"Boulders, Rochestown Ave, Dún Laoghaire, Dublin, Ireland",53.2682843,-6.1396362,Dn Laoghaire-Rathdown
2014,Dublin 15,279296,greater than or equal to 38 sq metres and less than 125 sq metres,"Brandon Square, Waterville, Blanchardstown, Co. Dublin, Ireland",53.3927045,-6.3660461,Fingal
2014,Dublin 16,217180.62,greater than or equal to 38 sq metres and less than 125 sq metres,"Brehon Court, Harold's Grange Rd, Rathfarnham, Dublin 16, Ireland",53.2689507,-6.2599999,Dn Laoghaire-Rathdown
2014,,511013.21,greater than or equal to 38 sq metres and less than 125 sq metres,"Brickfield Dr, Honeypark, Dublin, Ireland",53.279871,-6.1462474,Dn Laoghaire-Rathdown
2014,,273127.75,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Broadfield Ave, Tootenhill, Rathcoole, Co. Dublin, D24 CP58, Ireland",53.2776406,-6.4831438,South Dublin
2014,,330000,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Broadfield Ave, Tootenhill, Rathcoole, Co. Dublin, D24 CP58, Ireland",53.2776406,-6.4831438,South Dublin
2014,,189427,greater than 125 sq metres,"2, Castlegate House, Adamstown Ave, Adamstown Castle, Lucan, Co. Dublin, Ireland",53.336896,-6.458372,South Dublin
2014,,93458,greater than or equal to 38 sq metres and less than 125 sq metres,"Unit 3, Castlekeep, Balrothery, Co. Dublin, Ireland",53.5879156,-6.1884248,Fingal
2014,,572687,greater than 125 sq metres,"Apartment 6, Castlepark Residence, Castle Park Rd, Sandycove, Dublin, Ireland",53.2842082,-6.1116757,Dn Laoghaire-Rathdown
2014,,224669.6,greater than or equal to 38 sq metres and less than 125 sq metres,"Crosforge, Saggart, Co. Dublin, Ireland",53.280353,-6.4478643,South Dublin
2014,Dublin 13,530000,greater than or equal to 38 sq metres and less than 125 sq metres,"Sutton, Co. Dublin, Ireland",53.3895166,-6.1103064,Fingal
2014,Dublin 24,246696,greater than or equal to 38 sq metres and less than 125 sq metres,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2014,,365639,greater than 125 sq metres,"Forest Rd, Swords, Co. Dublin, Ireland",53.4473371,-6.2368959,Fingal
2014,,172027,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Heathfield Ave, Cappagh Rd, Kildonan, Dublin 11, D11 K5T3, Ireland",53.3948011,-6.325573,Fingal
2014,Dublin 11,213000,less than 38 sq metres,"2 Heathfield Terrace, Heathfield View, Kildonan, Baile Átha Cliath 11, D11 W32F, Ireland",53.3959007,-6.3199744,Fingal
2014,,237445,greater than or equal to 38 sq metres and less than 125 sq metres,"Barnageeragh Cove, Skerries, Co. Dublin, Ireland",53.58443,-6.1342863,Fingal
2014,Dublin 13,127669.6,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Main St, Kilmore, Dublin, Ireland",53.3879151,-6.2010298,Dublin City
2014,,131111,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Millrace Ave, Saggart, Co. Dublin, D24 Y397, Ireland",53.2810855,-6.4516531,South Dublin
2014,Dublin 6,850220,greater than 125 sq metres,"2 Orwell Park, Dartry, Dublin 6, D06 F4E3, Ireland",53.3072756,-6.2692906,Dublin City
2014,Dublin 1,310000,greater than or equal to 38 sq metres and less than 125 sq metres,"N Wall Quay, North Dock, Dublin, Ireland",53.3473601,-6.2368936,Dublin City
2014,,358407.07,greater than or equal to 38 sq metres and less than 125 sq metres,"Pinehall, Main St, Commons Little, Newcastle, Co. Dublin, Ireland",53.2975315,-6.4932536,South Dublin
2014,,79193,greater than or equal to 38 sq metres and less than 125 sq metres,"Dublin, Ireland",53.3498053,-6.2603097,Dublin City
2014,Dublin 18,845000,greater than 125 sq metres,"Bray Rd, Dublin 18, Ireland",53.2591104,-6.1483927,Dn Laoghaire-Rathdown
2014,,780000,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Seamount Abbey, Malahide, Co. Dublin, K36 EE33, Ireland",53.442292,-6.1494027,Fingal
2014,Dublin 8,372250,greater than 125 sq metres,"Kilmainham Ln, Kilmainham, Dublin, Ireland",53.3417187,-6.3023397,Dublin City
2014,,260000,greater than or equal to 38 sq metres and less than 125 sq metres,"Rathcoole, Co. Dublin, Ireland",53.2817307,-6.466167,South Dublin
2014,Dublin 12,330396,greater than or equal to 38 sq metres and less than 125 sq metres,"Crumlin, Dublin, Ireland",53.3284298,-6.3048641,Dublin City
2014,,384140,greater than or equal to 38 sq metres and less than 125 sq metres,"George's Pl, Dún Laoghaire, Dublin, Ireland",53.294986,-6.1399599,Dn Laoghaire-Rathdown
